5009872714
5336130349,1,3,-2.9003687,2.875221,7.7921963
5336130359,1,3,-3.0285022,3.05844,7.7107654
5336130369,1,3,-3.4141004,3.0728102,7.6963954
5336130379,1,3,-3.7601807,3.1722033,7.794591
5336130389,1,3,-3.9529798,3.3446448,7.6808276
5336130399,1,3,-3.9901025,3.5949242,7.34792
5336130409,1,3,-4.038003,3.627257,6.788683
5336130419,1,3,-4.023633,3.3015344,6.2486057
5336130429,1,3,-3.9218445,2.8357031,5.9025254
5336130439,1,3,-3.661985,2.3459215,5.716912
5336130449,1,3,-3.6116896,1.8573376,5.2678456
5336130459,1,3,-3.485951,1.3903089,5.142107
5336130469,1,3,-3.0668225,0.9687854,5.107379
5336130479,1,3,-2.76505,-0.10298584,5.090614
5336130489,1,3,-2.8656409,-1.348396,5.4881873
5336130499,1,3,-2.9422815,-2.7291248,5.9037232
5336130509,1,3,-2.7806177,-4.336183,6.4940953
5336130519,1,3,-2.0764818,-5.769602,6.685697
5336130529,1,3,-1.2861255,-6.8677187,6.2725563
5336130539,1,3,-0.86220706,-8.272397,5.069059
5336130549,1,3,-0.6011499,-9.011261,3.436853
5336130559,1,3,-0.0035925293,-9.340576,2.1746778
5336130569,1,3,0.65743285,-9.709409,1.3723462
5336130579,1,3,1.1436218,-10.1824255,1.1532019
5336130589,1,3,1.7256116,-10.233918,0.3221301
5336130599,1,3,2.1650977,-10.347682,-1.0023156
5336130608,1,3,2.3087988,-10.814711,-2.3123913
5336130618,1,3,2.3447242,-11.197914,-3.8212538
5336130628,1,3,2.6464965,-11.389515,-5.0091834
5336130638,1,3,3.0129347,-11.571537,-6.798263
5336130648,1,3,3.3206947,-12.178675,-7.5778418
5336130658,1,3,4.198469,-12.215797,-6.5132556
5336130668,1,3,5.0977993,-11.35359,-6.5180454
5336130678,1,3,5.0989966,-11.122471,-6.763535
5336130688,1,3,4.855902,-11.033855,-7.2509217
5336130698,1,3,4.550537,-10.2949915,-8.279583
5336130708,1,3,4.3445654,-9.084309,-9.448352
5336130718,1,3,4.1218286,-7.5359287,-10.035131
5336130728,1,3,3.9781275,-5.8953404,-10.227931
5336130738,1,3,4.2727146,-4.9696655,-10.751243
5336130748,1,3,4.3780956,-4.958888,-10.821896
5336130758,1,3,4.453539,-5.0331335,-10.475816
