5020255549
5352771847,1,3,-3.2236962,7.0090246,5.2235374
5352771857,1,3,-3.0273046,6.883286,4.926555
5352771867,1,3,-3.0548475,6.604266,4.931345
5352771877,1,3,-3.5530114,5.7875648,5.5875807
5352771887,1,3,-4.4978466,4.350553,6.502478
5352771897,1,3,-5.245093,2.7303224,6.925199
5352771907,1,3,-5.3540664,0.87777466,6.781498
5352771917,1,3,-4.658313,-0.67898804,5.413942
5352771927,1,3,-3.5194812,-1.9148182,4.7457314
5352771937,1,3,-2.203418,-3.558999,3.258424
5352771947,1,3,-0.9364526,-5.6247034,2.6297314
5352771957,1,3,0.37482056,-8.686736,2.13995
5352771967,1,3,0.8825647,-11.053015,3.0153296
5352771977,1,3,0.7244934,-12.5032,4.143384
5352771987,1,3,0.803529,-12.467274,4.733756
5352771997,1,3,1.0370435,-12.009826,4.0667434
5352772007,1,3,1.033451,-11.6374,2.525548
5352772017,1,3,1.4585669,-11.468551,0.60713744
5352772027,1,3,2.0441492,-10.75723,-0.88855225
5352772037,1,3,2.626139,-10.1261425,-2.032174
5352772047,1,3,2.7854078,-9.360934,-2.4237597
5352772057,1,3,3.070415,-9.873468,-3.4152977
5352772067,1,3,3.473976,-10.854229,-3.9601648
5352772077,1,3,4.3924656,-11.30569,-3.6140845
5352772087,1,3,5.660629,-10.527308,-3.1805859
5352772097,1,3,7.129973,-9.410031,-3.8320312
5352772107,1,3,7.7610607,-7.933502,-4.9936156
5352772117,1,3,7.595804,-6.4258375,-5.8007374
5352772127,1,3,7.1096153,-6.0617943,-6.5108604
5352772137,1,3,6.3036914,-5.597161,-5.7073317
5352772147,1,3,6.3360243,-6.189928,-5.661826
5352772157,1,3,7.235354,-6.885681,-6.156398
5352772167,1,3,6.8341885,-7.9694276,-6.325247
5352772177,1,3,7.7610607,-7.146738,-6.588699
5352772187,1,3,8.350236,-6.8186207,-6.163583
5352772197,1,3,8.378976,-7.1838613,-5.3995714
5352772207,1,3,7.7203455,-7.3778577,-4.775669
5352772217,1,3,7.2461314,-7.219786,-4.7301636
5352772227,1,3,7.091653,-6.4438,-5.4271145
5352772237,1,3,7.060518,-5.53968,-5.816305
5352772247,1,3,6.9778895,-5.0738487,-6.189928
5352772257,1,3,7.010222,-5.1684523,-6.2521987
5352772267,1,3,6.7276096,-5.3289185,-5.407954
5352772277,1,3,6.652167,-5.8713903,-4.5696974
5352772287,1,3,6.485713,-6.036647,-4.4499464
5352772297,1,3,6.357579,-5.7911572,-4.757706
5352772307,1,3,6.363567,-5.0427136,-5.0810337
5352772317,1,3,6.2414207,-4.811594,-5.788762
5352772327,1,3,6.074967,-4.675078,-5.933661
5352772337,1,3,6.0390415,-4.7038183,-5.7540345
5352772347,1,3,5.8570204,-4.7181883,-5.461842
5352772357,1,3,5.779182,-4.6966333,-5.076244
5352772367,1,3,5.4965696,-4.6187954,-5.157675
5352772377,1,3,5.2007847,-4.184099,-5.1504893
5352772387,1,3,5.0966015,-3.458408,-5.071454
5352772397,1,3,5.029541,-3.5350487,-5.0989966
5352772407,1,3,5.005591,-3.7996986,-5.20318
5352772417,1,3,5.077441,-3.2236962,-4.518204
5352772426,1,3,5.2798204,-3.4620008,-5.3899913
5352772436,1,3,5.330116,-3.885919,-6.2234583
5352772446,1,3,5.221143,-4.1805067,-5.5217175
5352772456,1,3,4.9576902,-4.267925,-4.7601013
5352772466,1,3,4.8307543,-4.5912523,-4.5840673
5352772476,1,3,4.452341,-5.6330857,-5.4235215
5352772486,1,3,3.8511915,-6.70845,-7.0389624
5352772496,1,3,4.1517663,-6.189928,-8.056846
5352772506,1,3,5.109774,-4.660708,-8.802895
5352772516,1,3,5.405559,-3.4620008,-8.968151
5352772526,1,3,5.555248,-3.4129028,-9.539363
5352772536,1,3,5.5947657,-3.8966968,-9.990824
5352772546,1,3,5.53489,-4.125421,-9.5070305
5352772556,1,3,5.701344,-4.455934,-8.437654
5352772566,1,3,5.7827744,-4.853507,-7.501201
5352772576,1,3,5.812712,-5.271438,-6.849756
5352772586,1,3,5.8809705,-5.805527,-6.7611403
5352772596,1,3,6.16478,-6.0270667,-6.730005
5352772606,1,3,6.6629443,-5.50136,-7.0736904
5352772616,1,3,6.715635,-4.757706,-7.853269
5352772626,1,3,6.4497876,-4.162544,-7.941885
5352772636,1,3,6.2821364,-4.061953,-7.841294
5352772646,1,3,6.3527894,-4.157754,-7.521559
5352772656,1,3,6.3300366,-4.2978625,-7.259304
5352772666,1,3,6.492898,-4.3780956,-6.9766917
5352772676,1,3,6.3372216,-4.7696815,-6.5623536
5352772686,1,3,6.1204724,-4.932543,-6.204298
5352772703,1,3,5.9288707,-4.827162,-5.9959316
5352772713,1,3,5.8438478,-4.694238,-6.0402393
5352772723,1,3,5.7779846,-4.605623,-6.3863196
5352772733,1,3,5.816305,-4.4643164,-6.6641417
5352772743,1,3,5.982759,-4.388873,-7.2090087
5352772753,1,3,5.9204884,-4.160149,-7.835306
5352772763,1,3,5.9839563,-4.0655456,-8.231682
5352772773,1,3,5.989944,-4.142186,-8.173004
5352772783,1,3,5.640271,-4.3050475,-7.9502673
5352772793,1,3,5.6666164,-4.7229786,-7.701185
5352772803,1,3,5.7707996,-5.2307224,-7.442523
5352772813,1,3,5.7923546,-5.478607,-7.147936
5352772823,1,3,5.8857603,-5.219945,-7.060518
5352772833,1,3,6.058202,-4.8894324,-7.286847
5352772843,1,3,5.973179,-4.622388,-7.5047936
5352772853,1,3,5.769602,-4.416416,-7.444918
5352772863,1,3,5.762417,-4.57329,-7.3263645
5352772873,1,3,5.694159,-4.357738,-7.211404
5352772883,1,3,6.072572,-4.4200087,-7.103628
5352772893,1,3,6.1611876,-4.5936475,-7.1946387
5352772903,1,3,6.1599903,-4.691843,-7.2485266
5352772913,1,3,6.0737696,-4.8726673,-7.254514
5352772923,1,3,5.8666005,-4.8032117,-7.1730833
5352772933,1,3,5.9121056,-4.694238,-7.259304
5352772943,1,3,5.9612036,-4.548142,-7.563472
5352772953,1,3,5.9863515,-4.5050316,-7.5179663
5352772963,1,3,5.981561,-4.477489,-7.606582
5352772973,1,3,5.859415,-4.455934,-7.6940002
5352772983,1,3,5.7468495,-4.4331813,-7.699988
