5020678439
5353216594,1,3,-2.7985804,1.2957056,8.370593
5353216604,1,3,-3.1350806,1.1807446,8.072413
5353216614,1,3,-3.234474,1.0729687,7.570657
5353216624,1,3,-3.2955468,1.2657678,7.430548
5353216634,1,3,-3.4608033,1.2741504,7.4101906
5353216644,1,3,-3.6033068,0.9077124,7.7275305
5353216654,1,3,-3.5087037,0.38320312,7.932305
5353216664,1,3,-3.4572108,-0.18800904,7.6963954
5353216674,1,3,-3.1769934,-0.91489744,7.4077954
5353216684,1,3,-2.4417224,-1.7483642,7.047345
5353216694,1,3,-1.7220191,-2.753075,7.08327
5353216704,1,3,-1.047821,-3.737428,7.1144056
5353216714,1,3,-0.42391846,-4.357738,7.228169
5353216724,1,3,-0.32572266,-4.679868,6.5695386
5353216734,1,3,-0.2838098,-4.819977,5.243895
5353216744,1,3,-0.17842895,-4.7624965,3.8895118
5353216754,1,3,0.24429199,-5.572013,2.0944445
5353216764,1,3,0.9448352,-6.561156,0.9400452
5353216774,1,3,1.9459534,-7.5023985,0.2694397
5353216784,1,3,3.1123278,-8.984916,-0.11855347
5353216794,1,3,3.6631823,-10.42552,0.082628176
5353216804,1,3,3.8679566,-11.479328,0.069455564
5353216814,1,3,3.7925134,-11.061398,0.97237796
5353216824,1,3,3.1925611,-10.365644,0.40595582
5353216834,1,3,2.142345,-10.152488,-1.2406201
5353216844,1,3,1.6681311,-10.003997,-2.2764661
5353216854,1,3,2.0094213,-9.750125,-2.3363416
5353216864,1,3,2.5339308,-9.590856,-2.957849
5353216874,1,3,3.458408,-9.807605,-4.719386
5353216884,1,3,4.30385,-10.066267,-6.8234105
5353216894,1,3,4.6666956,-9.710607,-7.6389146
5353216904,1,3,4.357738,-8.884325,-7.515571
5353216914,1,3,3.7685633,-7.956255,-7.420968
5353216923,1,3,3.436853,-7.4341407,-7.0964427
5353216933,1,3,3.6476147,-7.174281,-6.8725085
5353216943,1,3,4.253555,-7.167096,-7.0413575
5353216953,1,3,5.069059,-7.745493,-7.1934414
5353216963,1,3,5.391189,-7.813751,-6.707252
5353216973,1,3,5.2870054,-7.66526,-6.227051
5353216983,1,3,5.0427136,-6.7623377,-5.542075
5353216993,1,3,4.7397437,-6.1348424,-5.292993
5353217003,1,3,5.083429,-5.982759,-5.5169277
5353217013,1,3,5.698949,-6.246211,-5.830675
5353217023,1,3,6.526428,-6.661747,-6.5384035
5353217033,1,3,7.1215906,-7.101233,-7.0329747
5353217043,1,3,7.0641103,-6.868916,-6.380332
5353217053,1,3,6.6162415,-6.2893214,-5.981561
5353217063,1,3,6.324049,-5.8881555,-5.750442
5353217073,1,3,6.284531,-5.8498354,-5.49178
5353217083,1,3,6.4964905,-6.0570045,-5.436694
5353217093,1,3,6.707252,-6.2378283,-5.781577
5353217103,1,3,6.7683253,-6.2414207,-6.6701293
5353217113,1,3,6.6749196,-5.9145007,-7.0329747
5353217123,1,3,6.0426345,-5.332511,-6.939569
5353217133,1,3,5.619913,-4.7696815,-6.771918
5353217143,1,3,5.5827904,-4.5936475,-6.74198
5353217153,1,3,5.8881555,-4.9996033,-6.6641417
5353217163,1,3,6.124065,-5.492977,-6.347999
5353217173,1,3,6.12646,-5.7528367,-6.177953
5353217183,1,3,5.8498354,-5.6749988,-6.100115
5353217193,1,3,5.5612354,-5.4271145,-6.1468177
5353217203,1,3,5.381609,-4.973258,-6.2941113
5353217213,1,3,5.6953564,-4.4583287,-6.5360084
5353217223,1,3,5.987549,-4.2104445,-7.3119946
5353217233,1,3,6.3527894,-4.230802,-7.5047936
5353217243,1,3,6.436615,-4.491859,-7.106023
5353217253,1,3,6.3551846,-4.86189,-6.5910935
5353217263,1,3,6.182743,-5.1947975,-5.870193
5353217273,1,3,5.7911572,-4.9157777,-5.0810337
5353217283,1,3,5.9444385,-4.2583447,-4.4008484
5353217293,1,3,6.2785435,-3.7829332,-4.3613305
5353217303,1,3,6.612649,-3.566184,-5.253475
5353217313,1,3,7.019802,-3.258424,-6.1037073
5353217323,1,3,7.01142,-2.9123437,-6.218668
5353217333,1,3,6.7527575,-3.4991236,-6.4940953
5353217343,1,3,6.7359924,-3.7973034,-6.3982944
5353217353,1,3,6.7671275,-3.6045043,-6.082152
5353217363,1,3,6.8880763,-3.6488123,-6.1108923
5353217373,1,3,7.4329433,-3.6488123,-6.0318565
5353217383,1,3,7.611372,-3.2596216,-6.422245
5353217393,1,3,7.526349,-3.3326697,-6.955137
5353217403,1,3,7.2149963,-3.3817675,-6.715635
5353217413,1,3,6.9359765,-3.610492,-6.6473765
5353217423,1,3,6.7264123,-3.4655933,-6.4821205
5353217433,1,3,6.563551,-3.270399,-6.2545934
5353217442,1,3,6.4809227,-3.234474,-6.2031007
5353217452,1,3,6.617439,-3.3206947,-6.1599903
5353217462,1,3,7.036567,-3.6092944,-6.422245
5353217472,1,3,7.3539076,-3.974535,-6.4797254
5353217482,1,3,7.3575,-4.29427,-6.300099
5353217500,1,3,7.108418,-4.157754,-5.8402553
5353217510,1,3,6.74198,-4.0188427,-5.8270826
5353217520,1,3,6.6138463,-3.786526,-6.0055113
5353217530,1,3,6.8305955,-3.6380346,-6.171965
5353217540,1,3,7.2221813,-3.8703516,-6.2414207
5353217550,1,3,7.5670643,-4.5397596,-6.357579
5353217560,1,3,7.4461155,-5.0642686,-5.5241127
5353217570,1,3,7.162306,-5.221143,-5.253475
5353217580,1,3,7.019802,-4.726571,-5.484595
5353217590,1,3,7.067703,-4.118236,-5.8725877
5353217600,1,3,7.282057,-3.7709582,-6.1516075
5353217610,1,3,7.36708,-3.8212538,-6.138435
5353217620,1,3,7.374265,-3.9481897,-5.989944
5353217630,1,3,7.2437367,-4.4032435,-6.1863356
5353217640,1,3,7.1934414,-4.5852647,-6.0785594
5353217650,1,3,7.284452,-4.5397596,-6.0426345
5353217660,1,3,7.223379,-4.174519,-5.8198977
5353217670,1,3,7.1072206,-3.9158568,-5.7923546
5353217679,1,3,7.0066295,-3.9026842,-6.016289
5353217689,1,3,7.115603,-3.857179,-5.982759
5353217699,1,3,7.171886,-3.8068836,-5.8270826
5353217709,1,3,7.129973,-3.9625597,-5.980364
5353217719,1,3,7.2245765,-4.1924815,-6.086942
5353217729,1,3,7.3443274,-4.2176294,-5.988746
5353217739,1,3,7.3706727,-4.1757164,-5.743257
5353217749,1,3,7.3838453,-4.2343946,-5.7636147
5353217759,1,3,7.373068,-4.2152343,-6.1049047
5353217769,1,3,7.404203,-4.0439906,-5.7684045
5353217779,1,3,7.3491173,-3.8535864,-5.7516394
5353217789,1,3,7.267687,-3.803291,-5.9121056
5353217799,1,3,7.1096153,-3.7170703,-5.8761806
5353217809,1,3,7.0090246,-4.1170387,-5.9540186
5353217819,1,3,7.117998,-4.3349853,-5.8737855
5353217829,1,3,7.437733,-4.4415636,-5.795947
5353217839,1,3,7.4904237,-4.5062294,-5.7767873
5353217849,1,3,7.4904237,-4.360133,-5.894143
5353217859,1,3,7.2149963,-4.2224193,-5.8558226
5353217869,1,3,7.1874537,-4.3074427,-6.1444225
5353217879,1,3,7.2173915,-4.350553,-5.9420433
5353217889,1,3,7.408993,-4.2272096,-5.8246875
5353217899,1,3,7.3203773,-4.1924815,-5.7456517
5353217909,1,3,7.3048096,-4.190087,-5.936056
5353217919,1,3,7.310797,-4.2906775,-6.0893373
5353217929,1,3,7.394623,-4.242777,-5.9372535
5353217939,1,3,7.282057,-3.9398072,-5.550458
5353217949,1,3,7.141948,-3.969745,-5.7468495
5353217959,1,3,7.197034,-4.0954833,-5.8713903
5353217969,1,3,7.37187,-4.230802,-5.6582336
5353217979,1,3,7.4413257,-4.267925,-5.6797886
5353217989,1,3,7.4485106,-4.2176294,-5.5468655
5353217999,1,3,7.406598,-4.155359,-5.779182
5353218009,1,3,7.3072047,-4.233197,-5.909711
5353218019,1,3,7.3191795,-4.1637416,-5.845045
5353218029,1,3,7.3143897,-4.230802,-5.788762
5353218039,1,3,7.2161937,-4.2439747,-5.686974
5353218049,1,3,7.369475,-4.263135,-5.7540345
5353218059,1,3,7.3263645,-4.1936793,-5.8438478
5353218069,1,3,7.364685,-4.160149,-5.7863674
5353218079,1,3,7.306007,-4.421206,-5.795947
5353218089,1,3,7.274872,-4.5421543,-5.748047
